Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width,Krumbein Rnd
 , ,mm,mm,mm,mm,mm,mm,mm,mm,mm≥,mm≤,mm,mm≤,mm, , , , , , , , , , , , , , ,mm≤, , , , , , , , , , , ,mm≤,mm, , ,mm,mm, 
146,13477,0.306,0.335,0.299,0.36,0.299,0.329,0.287,0.287,0.017,0.073,1.051,0.077,1.03,0.914,1.202,0.832,0.85,0.722,0.873,0.835,0.952,0.048,0.98,0.682,0,0.646,0,0.294,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.202,0.832,1,1,0.309,0.299,71.667,1.146,0,0,1
2660,16614,0.306,0.374,0.21,0.524,0.21,0.48,0.197,0.197,0.012,0.073,1.174,0.074,1.172,0.818,2.488,0.402,0.584,0.341,0.411,0.669,0.988,0.012,0.998,0.666,0,0.553,0.668,0.293,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.488,0.402,1,1,0.297,0.21,66,2.434,0.388,0.189,1
1818,16459,0.306,0.321,0.277,0.362,0.277,0.352,0.268,0.268,0.015,0.073,1.007,0.074,1.006,0.953,1.306,0.766,0.844,0.713,0.761,0.908,0.99,0.01,0.999,0.731,0,0.33,0,0.293,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.306,0.766,1,1,0.296,0.277,68,1.313,0,0,1
1079,16319,0.305,0.36,0.343,0.503,0.077,0.503,0.069,0.355,0.007,0.073,1.13,0.075,1.128,0.849,6.564,0.152,0.607,0.369,0.137,0.721,0.979,0.021,0.998,1.902,0,0.363,0.068,0.293,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.465,0.683,4.481,0.223,0.3,0.21,87.5,7.279,0.451,0.13,1
786,16278,0.305,0.385,0.195,0.518,0.195,0.538,0.181,0.181,0.01,0.073,1.21,0.076,1.206,0.793,2.661,0.376,0.59,0.348,0.336,0.629,0.965,0.035,0.997,0.727,0,0.402,0,0.293,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.661,0.376,1,1,0.304,0.195,85,2.977,0.417,0.176,1
3969,16843,0.305,0.343,0.215,0.444,0.215,0.434,0.214,0.214,0.011,0.073,1.079,0.074,1.077,0.889,2.066,0.484,0.687,0.472,0.493,0.791,0.987,0.013,0.998,0.766,0,0.505,0,0.293,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.066,0.484,1,1,0.297,0.215,68,2.029,0.325,0.226,1
2312,16550,0.305,0.401,0.349,0.53,0.18,0.459,0.159,0.315,0.017,0.073,1.261,0.084,1.223,0.76,2.945,0.34,0.576,0.332,0.347,0.578,0.875,0.125,0.97,0.767,0,0.589,0.557,0.293,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.518,0.659,1.94,0.516,0.334,0.264,85,2.88,0.491,0.169,0.892
645,16253,0.305,0.354,0.207,0.468,0.207,0.469,0.2,0.2,0.01,0.073,1.111,0.074,1.109,0.862,2.267,0.441,0.651,0.423,0.426,0.743,0.986,0.014,0.999,0.754,0,0.297,0,0.292,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.267,0.441,1,1,0.296,0.207,66,2.346,0.364,0.2,1
4137,16888,0.305,0.348,0.266,0.418,0.266,0.371,0.262,0.262,0.016,0.073,1.093,0.075,1.089,0.876,1.569,0.637,0.729,0.532,0.707,0.767,0.972,0.028,0.996,0.656,0,0.56,1.639,0.292,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.569,0.637,1,1,0.3,0.266,85,1.414,0,0,1
2515,16586,0.305,0.325,0.288,0.426,0.201,0.391,0.201,0.277,0.013,0.073,1.021,0.074,1.019,0.937,2.124,0.471,0.715,0.511,0.513,0.879,0.983,0.017,0.998,0.852,0,0.299,0,0.292,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.478,0.677,1.437,0.696,0.297,0.245,66,1.95,0,0,0.919
1925,16470,0.304,0.357,0.235,0.478,0.235,0.44,0.216,0.216,0.014,0.073,1.123,0.075,1.114,0.852,2.035,0.491,0.636,0.405,0.491,0.726,0.971,0.029,0.992,0.647,0,0.529,0.942,0.291,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.035,0.491,1,1,0.3,0.235,85,2.038,0.388,0.188,1
957,16306,0.304,0.325,0.292,0.425,0.192,0.421,0.185,0.286,0.013,0.073,1.023,0.074,1.02,0.935,2.21,0.452,0.716,0.512,0.44,0.875,0.982,0.018,0.998,0.889,0,0.336,0,0.291,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.457,0.687,1.517,0.659,0.296,0.242,85,2.275,0,0,1
3356,16726,0.304,0.513,0.131,0.758,0.131,0.795,0.126,0.126,0.007,0.073,1.613,0.084,1.603,0.593,5.775,0.173,0.402,0.161,0.158,0.352,0.866,0.134,0.994,0.732,0,0.548,0,0.291,Reject,Reject,Reject,Reject,Reject,Reject,Reject,5.775,0.173,1,1,0.336,0.131,66,6.319,0.689,0.106,1
5085,17656,0.304,0.324,0.251,0.399,0.251,0.372,0.249,0.249,0.013,0.073,1.016,0.073,1.016,0.939,1.591,0.628,0.762,0.581,0.669,0.882,0.998,0.002,1,0.726,0,0.528,0,0.29,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.591,0.628,1,1,0.291,0.251,68,1.495,0,0,1
3020,16662,0.304,0.361,0.296,0.434,0.296,0.394,0.257,0.257,0.02,0.072,1.135,0.079,1.123,0.841,1.468,0.681,0.7,0.489,0.653,0.707,0.917,0.083,0.99,0.564,0,0.415,0,0.29,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.468,0.681,1,1,0.316,0.296,74,1.532,0.399,0.182,1
709,16263,0.303,0.331,0.25,0.401,0.241,0.407,0.231,0.245,0.013,0.072,1.039,0.074,1.034,0.918,1.668,0.599,0.756,0.571,0.569,0.842,0.98,0.02,0.996,0.748,0,0.569,0,0.289,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.603,0.624,1.041,0.961,0.295,0.246,70,1.759,0,0,1
1041,16313,0.303,0.486,0.25,0.786,0.05,0.728,0.05,0.234,0.005,0.072,1.528,0.081,1.504,0.623,15.767,0.063,0.385,0.148,0.068,0.388,0.89,0.11,0.984,1.839,0,0.54,0.072,0.289,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.146,0.318,5.011,0.2,0.324,0.15,116.667,14.641,0.783,0.048,1
7,4094,0.303,0.372,0.376,0.628,0.106,0.619,0.112,0.373,0.013,0.072,1.167,0.077,1.153,0.815,5.939,0.168,0.482,0.232,0.182,0.665,0.931,0.069,0.988,1.084,0,0.517,0.084,0.288,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.672,0.598,3.552,0.282,0.31,0.241,87.5,5.504,0.526,0.245,0.941
2003,16480,0.303,0.353,0.22,0.483,0.22,0.451,0.203,0.203,0.012,0.072,1.109,0.073,1.105,0.858,2.197,0.455,0.627,0.393,0.45,0.735,0.983,0.017,0.996,0.678,0,0.568,0,0.288,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.197,0.455,1,1,0.293,0.22,47.143,2.223,0.346,0.208,1
2732,16620,0.303,0.421,0.165,0.608,0.165,0.593,0.16,0.16,0.009,0.072,1.321,0.074,1.32,0.72,3.687,0.271,0.498,0.248,0.27,0.518,0.978,0.022,0.999,0.719,0,0.35,0,0.288,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.687,0.271,1,1,0.294,0.165,85,3.709,0.498,0.144,1
2722,16619,0.302,0.374,0.225,0.501,0.225,0.47,0.211,0.211,0.013,0.072,1.175,0.075,1.169,0.808,2.228,0.449,0.603,0.364,0.45,0.653,0.955,0.045,0.995,0.636,0,0.362,0,0.287,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.228,0.449,1,1,0.3,0.225,63.333,2.224,0.407,0.176,0.932
2197,16508,0.302,0.363,0.297,0.672,0.146,0.622,0.126,0.299,0.015,0.072,1.139,0.074,1.129,0.832,4.592,0.218,0.449,0.202,0.202,0.692,0.966,0.034,0.991,0.727,0,0.481,0,0.286,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.264,0.442,2.028,0.493,0.296,0.222,85,4.953,0.547,0.182,1
5073,17647,0.302,0.319,0.264,0.373,0.264,0.349,0.263,0.263,0.014,0.072,1.003,0.072,1.003,0.945,1.413,0.708,0.808,0.653,0.752,0.894,0.999,0.001,1,0.725,0,0.473,0,0.286,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.413,0.708,1,1,0.286,0.264,68,1.33,0,0,1
2936,16647,0.301,0.356,0.229,0.469,0.229,0.451,0.21,0.21,0.013,0.071,1.117,0.074,1.111,0.848,2.048,0.488,0.642,0.412,0.466,0.718,0.962,0.038,0.994,0.663,0,0.575,0,0.285,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.048,0.488,1,1,0.297,0.229,61.667,2.148,0,0,0.767
317,16088,0.301,0.382,0.174,0.528,0.174,0.54,0.169,0.169,0.008,0.071,1.2,0.074,1.196,0.789,3.042,0.329,0.571,0.326,0.314,0.623,0.968,0.032,0.997,0.778,0,0.482,0,0.285,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.042,0.329,1,1,0.295,0.174,66,3.189,0.424,0.168,1
3265,16705,0.301,0.377,0.202,0.524,0.202,0.482,0.196,0.196,0.011,0.071,1.186,0.073,1.184,0.798,2.592,0.386,0.575,0.331,0.407,0.638,0.976,0.024,0.998,0.673,0,0.495,0,0.285,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.592,0.386,1,1,0.292,0.202,56.667,2.455,0.406,0.176,1
3278,16707,0.301,0.339,0.269,0.415,0.269,0.361,0.257,0.257,0.016,0.071,1.065,0.075,1.045,0.888,1.547,0.647,0.725,0.526,0.712,0.789,0.949,0.051,0.981,0.639,0,0.532,0,0.285,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.547,0.647,1,1,0.3,0.269,80,1.405,0.345,0.206,1
4681,17081,0.301,0.33,0.243,0.406,0.193,0.418,0.188,0.245,0.01,0.071,1.037,0.072,1.034,0.911,2.104,0.475,0.741,0.55,0.45,0.83,0.985,0.015,0.997,0.908,0,0.489,0.275,0.284,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.668,0.599,1.261,0.793,0.288,0.218,85,2.221,0.32,0.188,1
2083,16494,0.301,0.41,0.172,0.6,0.172,0.552,0.164,0.164,0.009,0.071,1.288,0.072,1.286,0.733,3.497,0.286,0.501,0.251,0.297,0.537,0.983,0.017,0.998,0.689,0,0.501,0,0.284,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.497,0.286,1,1,0.289,0.172,85,3.363,0.496,0.143,1
378,16145,0.3,0.488,0.219,0.656,0.219,0.565,0.183,0.183,0.016,0.071,1.533,0.092,1.463,0.616,3,0.333,0.458,0.21,0.324,0.379,0.77,0.23,0.955,0.494,0,0.512,0,0.284,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3,0.333,1,1,0.368,0.219,58.333,3.089,0.659,0.108,1
5252,18566,0.3,0.368,0.203,0.498,0.203,0.471,0.199,0.199,0.011,0.071,1.155,0.072,1.153,0.817,2.449,0.408,0.603,0.364,0.423,0.667,0.98,0.02,0.998,0.7,0,0.449,0,0.283,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.449,0.408,1,1,0.289,0.203,68,2.365,0.406,0.175,1
3250,16685,0.3,0.343,0.233,0.509,0.148,0.546,0.142,0.237,0.009,0.071,1.079,0.072,1.077,0.874,3.442,0.291,0.589,0.347,0.259,0.763,0.976,0.024,0.998,0.939,0,0.422,0.011,0.283,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.184,0.458,1.576,0.635,0.29,0.191,85,3.854,0.388,0.202,0.962
1647,16437,0.3,0.394,0.275,0.485,0.275,0.42,0.257,0.257,0.019,0.071,1.237,0.081,1.213,0.761,1.768,0.566,0.618,0.382,0.613,0.58,0.87,0.13,0.98,0.53,0,0.332,0,0.282,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.768,0.566,1,1,0.325,0.275,78,1.632,0.436,0.162,1
795,16281,0.3,0.318,0.243,0.399,0.243,0.374,0.238,0.238,0.012,0.071,0.999,0.071,0.998,0.942,1.646,0.608,0.75,0.563,0.637,0.888,0.995,0.005,0.999,0.727,0,0.341,0,0.282,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.646,0.608,1,1,0.284,0.243,72,1.569,0,0,1
3251,16702,0.3,0.337,0.217,0.432,0.217,0.404,0.224,0.224,0.011,0.07,1.058,0.071,1.057,0.89,1.989,0.503,0.693,0.48,0.554,0.792,0.99,0.01,0.999,0.75,0,0.556,0,0.282,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.989,0.503,1,1,0.285,0.217,85,1.805,0,0,1
4867,17225,0.299,0.342,0.23,0.449,0.23,0.411,0.22,0.22,0.012,0.07,1.075,0.072,1.07,0.874,1.952,0.512,0.666,0.444,0.534,0.764,0.973,0.027,0.995,0.681,0,0.522,0,0.281,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.952,0.512,1,1,0.289,0.23,66,1.872,0.356,0.198,1
4694,17075,0.299,0.426,0.242,0.691,0.108,0.744,0.101,0.229,0.009,0.07,1.338,0.079,1.319,0.702,6.392,0.156,0.433,0.187,0.136,0.493,0.885,0.115,0.986,0.94,0,0.536,0.196,0.281,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.852,0.351,2.241,0.446,0.318,0.175,82.5,7.333,0.646,0.126,0.971
1057,16332,0.299,0.399,0.187,0.608,0.151,0.558,0.146,0.18,0.009,0.07,1.255,0.072,1.25,0.748,4.037,0.248,0.491,0.241,0.262,0.56,0.974,0.026,0.996,0.765,0,0.53,0,0.281,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.252,0.308,1.242,0.805,0.288,0.169,85,3.819,0.503,0.127,1
5080,17653,0.298,0.338,0.208,0.433,0.208,0.437,0.203,0.203,0.01,0.07,1.061,0.07,1.06,0.884,2.079,0.481,0.689,0.474,0.465,0.781,0.998,0.002,1,0.774,0,0.525,0,0.28,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.079,0.481,1,1,0.28,0.208,56.667,2.15,0,0,1
2114,16499,0.298,0.337,0.307,0.349,0.307,0.32,0.301,0.301,0.017,0.07,1.057,0.075,1.042,0.886,1.139,0.878,0.854,0.729,0.94,0.786,0.928,0.072,0.986,0.652,0,0.521,0,0.28,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.139,0.878,1,1,0.301,0.307,70,1.064,0,0,1
1781,16456,0.298,0.341,0.221,0.428,0.221,0.425,0.214,0.214,0.011,0.07,1.07,0.071,1.068,0.875,1.933,0.517,0.697,0.486,0.505,0.766,0.98,0.02,0.998,0.738,0,0.329,0,0.279,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.933,0.517,1,1,0.285,0.221,45.714,1.981,0,0,1
3433,16739,0.298,0.409,0.17,0.574,0.17,0.576,0.159,0.159,0.009,0.07,1.285,0.072,1.28,0.729,3.375,0.296,0.52,0.27,0.275,0.532,0.964,0.036,0.996,0.716,0,0.527,0,0.279,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.375,0.296,1,1,0.29,0.17,68,3.632,0.482,0.145,1
5084,17655,0.298,0.338,0.229,0.44,0.229,0.405,0.224,0.224,0.012,0.07,1.063,0.07,1.063,0.881,1.919,0.521,0.678,0.459,0.552,0.775,0.994,0.006,1,0.692,0,0.505,0,0.279,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.919,0.521,1,1,0.281,0.229,61.667,1.812,0,0,1
1711,16446,0.298,0.373,0.235,0.493,0.155,0.48,0.15,0.239,0.009,0.07,1.171,0.076,1.136,0.799,3.18,0.314,0.604,0.365,0.313,0.639,0.92,0.08,0.97,0.913,0,0.545,0,0.279,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.095,0.477,1.518,0.659,0.303,0.195,58.571,3.193,0.427,0.128,0.839
3287,16709,0.298,0.406,0.164,0.564,0.164,0.594,0.155,0.155,0.008,0.07,1.277,0.076,1.269,0.733,3.435,0.291,0.528,0.279,0.261,0.537,0.92,0.08,0.994,0.752,0,0.538,0,0.278,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.435,0.291,1,1,0.303,0.164,58.333,3.832,0.484,0.144,1
290,16047,0.298,0.361,0.303,0.52,0.105,0.521,0.101,0.28,0.009,0.07,1.133,0.071,1.129,0.825,4.935,0.203,0.572,0.327,0.193,0.681,0.975,0.025,0.997,1.269,0,0.496,0,0.278,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.716,0.583,2.876,0.348,0.285,0.204,82.5,5.17,0.433,0.104,0.961
540,16222,0.297,0.339,0.218,0.491,0.194,0.484,0.184,0.222,0.011,0.069,1.064,0.07,1.063,0.878,2.53,0.395,0.605,0.366,0.381,0.771,0.992,0.008,0.999,0.728,0,0.506,0.048,0.278,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.256,0.443,1.121,0.892,0.28,0.206,65,2.625,0.347,0.242,0.959
2118,16500,0.297,0.34,0.299,0.346,0.299,0.333,0.288,0.288,0.016,0.069,1.067,0.075,1.048,0.875,1.157,0.864,0.858,0.736,0.866,0.765,0.926,0.074,0.983,0.669,0,0.529,0,0.277,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.157,0.864,1,1,0.299,0.299,62.857,1.155,0,0,1
3574,16760,0.297,0.326,0.222,0.409,0.222,0.407,0.216,0.216,0.011,0.069,1.023,0.07,1.023,0.912,1.841,0.543,0.726,0.527,0.532,0.832,0.991,0.009,1,0.763,0,0.322,0,0.277,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.841,0.543,1,1,0.28,0.222,60,1.879,0,0,0.916
5072,17646,0.297,0.308,0.276,0.339,0.276,0.325,0.273,0.273,0.013,0.069,0.967,0.07,0.967,0.965,1.229,0.814,0.877,0.769,0.838,0.93,0.995,0.005,1,0.743,0,0.476,0,0.277,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.229,0.814,1,1,0.278,0.276,68,1.194,0,0,1
641,16252,0.297,0.324,0.253,0.388,0.253,0.362,0.25,0.25,0.013,0.069,1.017,0.07,1.016,0.917,1.533,0.652,0.766,0.587,0.692,0.841,0.992,0.008,0.999,0.706,0,0.334,0,0.277,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.533,0.652,1,1,0.279,0.253,68,1.445,0.371,0.187,1
1573,16419,0.296,0.453,0.161,0.665,0.161,0.583,0.157,0.157,0.009,0.069,1.424,0.074,1.411,0.654,4.128,0.242,0.445,0.198,0.27,0.427,0.937,0.063,0.991,0.643,0,0.439,0,0.276,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.128,0.242,1,1,0.294,0.161,66,3.706,0.568,0.122,1
3391,16732,0.296,0.332,0.213,0.426,0.213,0.419,0.209,0.209,0.01,0.069,1.043,0.07,1.038,0.893,2,0.5,0.695,0.483,0.499,0.797,0.98,0.02,0.996,0.759,0,0.376,0,0.276,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2,0.5,1,1,0.281,0.213,66,2.004,0,0,1
3383,16731,0.296,0.32,0.243,0.394,0.243,0.378,0.232,0.232,0.012,0.069,1.006,0.07,1.003,0.925,1.625,0.616,0.751,0.564,0.612,0.855,0.98,0.02,0.997,0.719,0,0.373,0,0.275,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.625,0.616,1,1,0.281,0.243,55,1.634,0,0,0.958
2666,16614,0.296,0.354,0.211,0.493,0.211,0.447,0.199,0.199,0.012,0.069,1.114,0.07,1.111,0.834,2.336,0.428,0.6,0.359,0.445,0.696,0.979,0.021,0.998,0.659,0,0.354,0,0.275,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.336,0.428,1,1,0.28,0.211,68,2.245,0.397,0.173,1
2965,16649,0.296,0.354,0.282,0.483,0.23,0.427,0.207,0.269,0.016,0.069,1.111,0.075,1.087,0.836,2.099,0.476,0.612,0.374,0.485,0.698,0.909,0.091,0.978,0.617,0,0.596,0.717,0.274,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.715,0.583,1.224,0.817,0.302,0.256,71.667,2.061,0.387,0.172,0.981
2922,16642,0.295,0.35,0.265,0.49,0.164,0.486,0.166,0.254,0.011,0.068,1.1,0.07,1.097,0.843,2.989,0.335,0.602,0.362,0.342,0.71,0.978,0.022,0.997,0.851,0,0.499,0.228,0.274,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.848,0.541,1.617,0.618,0.28,0.215,68,2.921,0.392,0.166,0.87
640,16252,0.295,0.334,0.199,0.439,0.199,0.434,0.2,0.2,0.009,0.068,1.05,0.069,1.049,0.883,2.203,0.454,0.672,0.452,0.462,0.78,0.99,0.01,0.999,0.782,0,0.311,0,0.274,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.203,0.454,1,1,0.277,0.199,55,2.165,0,0,1
1147,16348,0.295,0.359,0.221,0.455,0.221,0.471,0.194,0.194,0.012,0.068,1.127,0.074,1.12,0.822,2.062,0.485,0.648,0.42,0.411,0.676,0.924,0.076,0.993,0.68,0,0.363,0,0.273,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.062,0.485,1,1,0.296,0.221,56.667,2.431,0.374,0.183,0.808
2756,16622,0.295,0.431,0.137,0.621,0.137,0.649,0.136,0.136,0.006,0.068,1.354,0.07,1.351,0.684,4.524,0.221,0.475,0.226,0.21,0.468,0.97,0.03,0.998,0.801,0,0.442,0,0.273,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.524,0.221,1,1,0.282,0.137,66,4.766,0.535,0.128,1
4437,16979,0.295,0.407,0.183,0.575,0.183,0.535,0.171,0.171,0.01,0.068,1.278,0.071,1.27,0.725,3.144,0.318,0.513,0.263,0.319,0.525,0.965,0.035,0.994,0.649,0,0.515,0,0.273,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.144,0.318,1,1,0.283,0.183,85,3.132,0.525,0.13,1
5143,17796,0.295,0.335,0.332,0.478,0.091,0.465,0.08,0.332,0.008,0.068,1.053,0.07,1.045,0.879,5.271,0.19,0.616,0.38,0.172,0.773,0.97,0.03,0.992,1.572,0,0.538,0,0.273,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.441,0.694,3.657,0.273,0.282,0.211,116.667,5.821,0.393,0.062,0.997
646,16253,0.295,0.358,0.248,0.479,0.248,0.399,0.229,0.229,0.015,0.068,1.125,0.07,1.121,0.823,1.934,0.517,0.615,0.378,0.575,0.677,0.968,0.032,0.997,0.575,0,0.4,0,0.273,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.934,0.517,1,1,0.282,0.248,87.5,1.741,0.378,0.18,1
2958,16650,0.294,0.351,0.189,0.463,0.189,0.468,0.189,0.189,0.009,0.068,1.103,0.069,1.102,0.839,2.451,0.408,0.636,0.405,0.404,0.703,0.984,0.016,0.999,0.78,0,0.485,0,0.272,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.451,0.408,1,1,0.277,0.189,55,2.476,0.347,0.196,1
4304,16920,0.294,0.324,0.319,0.457,0.152,0.449,0.146,0.322,0.012,0.068,1.017,0.069,1.014,0.91,3.001,0.333,0.644,0.415,0.325,0.828,0.984,0.016,0.997,0.977,0,0.49,0.111,0.272,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.432,0.698,2.095,0.477,0.277,0.236,70,3.081,0.334,0.126,0.986
2621,16610,0.294,0.392,0.238,0.522,0.238,0.425,0.223,0.223,0.016,0.068,1.231,0.075,1.212,0.751,2.188,0.457,0.564,0.318,0.525,0.564,0.902,0.098,0.985,0.547,0,0.446,0,0.272,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.188,0.457,1,1,0.302,0.238,84,1.904,0.495,0.138,1
3472,16745,0.294,0.598,0.112,0.895,0.112,0.984,0.097,0.097,0.006,0.068,1.88,0.082,1.874,0.492,7.994,0.125,0.329,0.108,0.098,0.242,0.827,0.173,0.997,0.678,0,0.556,0,0.272,Reject,Reject,Reject,Reject,Reject,Reject,Reject,7.994,0.125,1,1,0.329,0.112,48.571,10.181,0.846,0.08,1
929,16302,0.294,0.314,0.285,0.389,0.226,0.367,0.212,0.298,0.013,0.068,0.987,0.069,0.983,0.936,1.721,0.581,0.757,0.573,0.58,0.877,0.986,0.014,0.996,0.775,0,0.498,0.5,0.272,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.363,0.734,1.262,0.792,0.276,0.255,58.333,1.725,0,0,0.908
2623,16602,0.294,0.378,0.268,0.585,0.092,0.613,0.085,0.26,0.008,0.068,1.186,0.076,1.163,0.779,6.343,0.158,0.502,0.252,0.138,0.606,0.896,0.104,0.98,1.256,0,0.576,0.603,0.271,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.181,0.458,2.908,0.344,0.303,0.18,82,7.22,0.537,0.128,0.923
3174,16685,0.294,0.368,0.197,0.505,0.197,0.476,0.186,0.186,0.01,0.068,1.157,0.07,1.151,0.797,2.562,0.39,0.582,0.338,0.39,0.636,0.966,0.034,0.995,0.681,0,0.513,0,0.271,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.562,0.39,1,1,0.281,0.197,64,2.562,0.427,0.159,1
1127,16346,0.294,0.378,0.179,0.553,0.179,0.504,0.171,0.171,0.009,0.068,1.189,0.068,1.189,0.776,3.092,0.323,0.531,0.282,0.34,0.602,0.997,0.003,1,0.684,0,0.525,0,0.271,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.092,0.323,1,1,0.272,0.179,70,2.945,0.455,0.149,1
2236,16526,0.294,0.333,0.198,0.42,0.198,0.432,0.2,0.2,0.009,0.068,1.045,0.069,1.043,0.882,2.126,0.47,0.698,0.488,0.464,0.779,0.984,0.016,0.998,0.815,0,0.465,0,0.271,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.126,0.47,1,1,0.275,0.198,85,2.156,0,0,1
712,16265,0.293,0.346,0.266,0.41,0.266,0.357,0.25,0.25,0.015,0.068,1.088,0.072,1.066,0.847,1.541,0.649,0.717,0.513,0.699,0.718,0.935,0.065,0.98,0.622,0,0.568,0,0.27,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.541,0.649,1,1,0.289,0.266,68,1.43,0,0,1
3965,16840,0.293,0.337,0.212,0.453,0.212,0.427,0.2,0.2,0.011,0.068,1.058,0.069,1.056,0.872,2.134,0.469,0.647,0.419,0.469,0.76,0.985,0.015,0.998,0.702,0,0.488,0,0.27,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.134,0.469,1,1,0.274,0.212,55,2.131,0.365,0.185,1
452,16171,0.293,0.431,0.21,0.743,0.094,0.711,0.085,0.205,0.008,0.068,1.354,0.071,1.347,0.681,7.888,0.127,0.395,0.156,0.119,0.463,0.958,0.042,0.995,0.966,0,0.528,0.037,0.27,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.545,0.282,2.225,0.45,0.282,0.152,87.5,8.388,0.674,0.085,0.993
867,16295,0.293,0.364,0.204,0.5,0.204,0.458,0.195,0.195,0.011,0.067,1.144,0.069,1.141,0.805,2.444,0.409,0.587,0.344,0.426,0.648,0.974,0.026,0.997,0.661,0,0.504,0,0.27,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.444,0.409,1,1,0.277,0.204,66,2.345,0.363,0.186,1
