Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Rectangularity,CylDia,CylLength,CylFit,Angularity,Ellipticity,Fiber Length,Fiber Width
 , ,µm,µm,µm,µm,µm,µm,µm,µm,µm³,µm²,µm,µm²,µm, , , , , , , , , , , , ,µm², , , , , , , , , , , ,µm²,µm, ,µm,µm, , , ,µm,µm
546,19572,2553.462,3203.432,2531.338,4788.056,1535.907,4298.481,1432.138,2443.392,9747043875,5120927.334,10063.879,5553435.326,9783.056,0.797,3.117,0.321,0.533,0.284,0.333,0.635,0.922,0.078,0.972,0.696,0,20483709.34,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.892,0.529,1.648,0.607,22213741.3,2033.623,0.703,2567.283,2634.151,0,24.583,3.001,4037.964,881.176
816,20837,2320.485,2681.518,2589.646,3818.371,1264.781,3530.029,1278.439,2438.989,6548361788,4229093.075,8424.236,4475504.398,8081.205,0.865,3.019,0.331,0.608,0.369,0.362,0.749,0.945,0.055,0.959,0.876,0,16916372.3,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.474,0.678,2.048,0.488,17902017.59,1927.214,0.779,1266.029,2619.896,0,35.968,2.761,3306.778,1842.028
400,18932,2338.872,2988.134,2630.803,4221.67,944.168,4090.601,809.047,2437.784,5490608694,4296381.474,9387.499,4572297.096,9052.007,0.783,4.471,0.224,0.554,0.307,0.198,0.613,0.94,0.06,0.964,1.078,0,17185525.89,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.605,0.623,2.786,0.359,18289188.39,1787.486,0.754,2803.995,2814.267,0,29.057,5.056,3759.106,1062.162
437,19125,2717.142,3930.482,2804.864,4011.954,2310.676,3757.337,2119.324,2436.867,13614619243,5798483.372,12347.975,7112824.44,10050.018,0.691,1.736,0.576,0.677,0.459,0.564,0.478,0.815,0.185,0.814,0.625,0,23193933.49,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.43,0.699,1.214,0.824,28451297.76,2557.77,0.698,2311.563,3047.42,0,52.92,1.773,5426.234,1170.33
718,20293,2018.136,2840.058,2595.382,3858.711,1016.327,3495.785,884.688,2434.158,5329366926,3198827.267,8922.305,3900377.274,8457.392,0.711,3.797,0.263,0.523,0.274,0.253,0.505,0.82,0.18,0.948,0.816,0,12795309.07,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.487,0.673,2.554,0.392,15601509.09,1805.855,0.564,1017.758,2922.287,0,37.213,3.951,4541.89,965.178
855,21149,2383.288,3002.314,2421.714,3609.269,729.876,3582.881,671.609,2433.993,3340331857,4461110.592,9432.049,4735728.741,8639.823,0.794,4.945,0.202,0.66,0.436,0.187,0.63,0.942,0.058,0.916,1.693,0,17844442.37,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.49,0.671,3.318,0.301,18942914.96,1575.795,0.78,2391.578,3338.709,0,48.873,5.335,4191.587,1427.164
103,8211,2229.246,2764.864,2444.55,3633.406,840.56,3462.921,719.309,2432.689,3909132425,3903065.681,8686.077,4166782.379,8220.679,0.806,4.323,0.231,0.614,0.376,0.208,0.65,0.937,0.063,0.946,1.278,0,15612262.73,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.486,0.673,2.908,0.344,16667129.52,1642.555,0.757,2248.773,3491.643,0,42.917,4.814,3613.915,1645.65
475,19301,2006.177,2451.697,2427.657,3144.014,426.169,2937.278,409.356,2430.92,1703145991,3161028.624,7702.232,3413196.564,7187.632,0.818,7.377,0.136,0.638,0.407,0.139,0.67,0.926,0.074,0.933,2.359,0,12644114.49,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.295,0.772,5.696,0.176,13652786.26,1426.913,0.762,2431.751,2951.544,0,35.088,7.175,3157.158,1414.662
802,20728,2122.949,2942.266,2411.833,3338.414,1076.681,2944.067,1007.052,2428.414,4539135191,3539721.251,9243.4,4230588.913,8054.983,0.722,3.101,0.323,0.636,0.404,0.342,0.521,0.837,0.163,0.871,0.985,0,14158885,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.384,0.722,2.24,0.446,16922355.65,1744.257,0.744,2414.004,2652.472,0,30,2.923,5268.3,627.178
673,20098,3096.978,3897.694,2573.103,4678.583,2487.975,4617.325,2374.344,2423.62,15682530010,7532968.998,12244.966,8126543.045,10752.229,0.795,1.88,0.532,0.662,0.438,0.514,0.631,0.927,0.073,0.878,0.647,0,30131875.99,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.818,0.55,1.034,0.967,32506172.18,2530.539,0.767,2522.237,4277.678,0,47.248,1.945,4877.369,1695.981
627,19902,1974.88,2410.587,2334.188,3174.532,627.374,3018.561,639.21,2416.018,2434112548,3063172.34,7573.082,3237036.705,7342.476,0.819,5.06,0.198,0.622,0.387,0.212,0.671,0.946,0.054,0.97,1.538,0,12252689.36,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.36,0.735,3.721,0.269,12948146.82,1480.781,0.853,1449.975,2649.286,0,37.955,4.722,2788.83,1797.648
521,19470,2269.423,3025.847,2394.976,3474.886,619.265,3383.118,514.24,2414.974,2698467697,4045020.103,9505.979,4400837.421,8490.331,0.75,5.611,0.178,0.653,0.427,0.152,0.563,0.919,0.081,0.893,1.88,0,16180080.41,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.451,0.689,3.867,0.259,17603349.69,1507.121,0.768,2192.481,3383.37,0,54.828,6.579,4572.454,1293.655
511,19429,3299.894,4229.61,2524.719,5880.761,2458.477,5601.238,2273.693,2411.042,19112228550,8552437.782,13287.713,9112105.37,12910.732,0.78,2.392,0.418,0.561,0.315,0.406,0.609,0.939,0.061,0.972,0.592,0,34209751.13,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.329,0.429,1.027,0.974,36448421.48,2491.598,0.663,2526.949,5287.47,0,23.247,2.463,5309.352,1760.546
490,19358,2241.597,2959.259,2598.352,3832.975,758.522,3469.819,761.957,2410.415,3955492445,3946434.736,9296.787,4352267.742,8726.858,0.757,5.053,0.198,0.585,0.342,0.22,0.574,0.907,0.093,0.939,1.357,0,15785738.95,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.475,0.678,3.426,0.292,17409070.97,1678.437,0.748,796.795,3394.684,0,31.212,4.554,4259.712,1313.649
736,20391,2251.22,2781.164,2310.922,4268.622,574.31,3881.197,533.663,2405.978,2966320986,3980390.549,8737.286,4248564.72,8358.01,0.809,7.433,0.135,0.527,0.278,0.137,0.655,0.937,0.063,0.957,1.624,0,15921562.2,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.847,0.541,4.024,0.249,16994258.88,1442.616,0.783,2174.145,2871.623,0,31.017,7.273,3725.924,1200.548
859,21179,2394.327,3241.719,2376.104,4475.538,625.075,4501.101,601.156,2387.525,3480498694,4502532.482,10184.159,4637477.875,9563.92,0.739,7.16,0.14,0.535,0.286,0.134,0.546,0.971,0.029,0.939,1.609,0,18010129.93,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.884,0.531,3.801,0.263,18549911.5,1500.59,0.849,1059.046,4250.098,0,53.011,7.487,4153.75,1531.79
798,20722,2163.956,2838.393,2667.927,3631.875,698.357,3532.928,652.916,2371.516,3543077032,3677787.542,8917.074,4021539.688,8059.759,0.762,5.201,0.192,0.596,0.355,0.185,0.581,0.915,0.085,0.904,1.45,0,14711150.17,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.361,0.735,3.82,0.262,16086158.75,1683.142,0.739,698.711,3109.762,0,51.667,5.411,4240.38,1243.507
359,16978,2252.226,2984.409,2455.365,3979.414,321.721,3768.847,272.067,2369.833,1645936817,3983949.9,9375.796,4248445.034,8906.524,0.755,12.369,0.081,0.566,0.32,0.072,0.57,0.938,0.062,0.95,3.112,0,15935799.6,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.621,0.617,7.632,0.131,16993780.14,1388.543,0.747,871.847,3733.297,0,35,13.853,3838.02,1490.791
276,11882,2066.348,2815.059,2554.95,3419.859,749.73,3449.423,674.859,2368.867,3429998907,3353487.015,8843.77,3678291.321,7838.229,0.734,4.561,0.219,0.604,0.365,0.196,0.539,0.912,0.088,0.886,1.308,0,13413948.06,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.339,0.747,3.408,0.293,14713165.28,1652.34,0.755,1626.111,3227.142,0,64.766,5.111,4553.271,937.757
522,19472,2080.88,2919.07,2381.811,2949.265,873.707,2680.952,789.873,2362.921,3213554498,3400822.401,9170.528,3900913.954,7648.936,0.713,3.376,0.296,0.706,0.498,0.295,0.508,0.872,0.128,0.834,1.32,0,13603289.6,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.238,0.808,2.726,0.367,15603655.82,1627.759,0.694,2349.401,2875.371,0,60.684,3.394,5221.425,878.086
176,10178,2523.001,3130.055,2464.454,4076.283,866.407,4071.627,756.323,2357.02,4557279415,4999479.294,9833.358,5389484.406,9434.859,0.806,4.705,0.213,0.619,0.383,0.186,0.65,0.928,0.072,0.959,1.416,0,19997917.18,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.654,0.605,2.844,0.352,21557937.62,1665.431,0.791,2264.179,3880.502,0,27.671,5.383,3696.216,593.327
558,19620,2019.483,2553.457,2539.671,3424.08,734.678,2979.788,651.737,2356.09,3345159529,3203097.82,8021.921,3538475.752,7731.493,0.791,4.661,0.215,0.59,0.348,0.219,0.625,0.905,0.095,0.964,1.273,0,12812391.28,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.348,0.742,3.457,0.289,14153903.01,1637.174,0.694,2585.845,2822.372,0,34.912,4.572,3270.601,1547.731
528,19507,2644.513,3407.376,2568.167,4741.524,710.138,4886.723,676.275,2347.086,4527754990,5492640.495,10704.586,5829507.828,10174.603,0.776,6.677,0.15,0.558,0.311,0.138,0.602,0.942,0.058,0.95,1.631,0,21970561.98,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.846,0.542,3.616,0.277,23318031.31,1639.153,0.719,2436.225,4386.1,0,46.727,7.226,5282.874,1541.662
579,19712,2954.973,4049.756,2771.814,5133.49,2713.234,5058.523,2287.573,2343.146,20214481928,6857992.172,12722.683,8259499.55,11751.827,0.73,1.892,0.529,0.576,0.331,0.452,0.532,0.83,0.17,0.924,0.492,0,27431968.69,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.852,0.54,1.022,0.979,33037998.2,2742.524,0.615,2768.075,3389.673,0,31.757,2.211,5413.189,1409.291
